match_id,team,passes,shots,xg,pressures,fouls_committed,ball_recoveries,duels,dribbles,interceptions,clearances,tackles,possession_events,red_cards,yellow_cards,home_away,match_date,competition,season,home_team,away_team,home_score,away_score,result,starting_formation,tactical_shifts,last_formation,team_result
265918,Barcelona,651,20,2.2602226812,118,9,55,27,29,7,21,0,2222,0,0,,,,,,,,,,433,0,,loss
265918,Rayo Vallecano,471,9,0.474220581,157,13,54,33,22,9,25,0,1708,0,0,,,,,,,,,,4231,0,,loss
265944,Barcelona,744,23,4.7221734485999995,106,11,42,17,22,6,14,0,2367,0,0,,,,,,,,,,433,0,,loss
265944,Sporting Gijón,291,4,0.41107553399999996,239,13,45,32,13,9,24,0,1243,1,3,,,,,,,,,,4231,2,4231.0,loss
265958,Barcelona,625,14,2.926680624,107,15,51,22,40,4,8,0,2081,0,2,,,,,,,,,,433,0,,loss
265958,Espanyol,308,4,0.487905264,180,34,44,43,20,6,30,0,1278,0,7,,,,,,,,,,433,0,,loss
265963,Barcelona,791,20,2.147904788,92,11,58,29,39,5,14,0,2565,0,0,,,,,,,,,,433,0,,loss
265963,Getafe,315,7,0.48001292549999997,266,13,35,27,17,13,16,0,1346,0,0,,,,,,,,,,4231,0,,loss
266015,Barcelona,819,11,1.7213990730000002,116,4,60,41,30,5,27,0,2732,0,1,away,2012-12-22,Spain - La Liga,2012/2013,Real Valladolid,Barcelona,1.0,3.0,away_win,433,0,,win
266015,Real Valladolid,422,4,1.0010165175,160,18,62,27,8,18,32,0,1580,0,4,home,2012-12-22,Spain - La Liga,2012/2013,Real Valladolid,Barcelona,1.0,3.0,away_win,4231,1,4231.0,loss
266045,Barcelona,615,15,2.009301921,172,11,65,39,19,6,18,0,2192,0,1,,,,,,,,,,433,1,433.0,loss
266045,Real Sociedad,357,5,0.460925172,187,18,39,38,13,13,31,0,1369,0,5,,,,,,,,,,4231,0,,loss
266056,Barcelona,773,10,2.334022904,73,11,53,30,21,13,24,0,2491,0,2,,,,,,,,,,433,1,433.0,loss
266056,Eibar,374,7,0.541606292,221,23,57,28,17,6,19,0,1432,0,3,,,,,,,,,,442,3,4231.0,loss
266066,Almería,282,6,0.21127096,194,14,45,38,13,7,27,0,1206,0,4,,,,,,,,,,4231,2,4231.0,loss
266066,Barcelona,801,29,2.760385795,112,9,68,21,31,6,5,0,2642,0,1,,,,,,,,,,433,1,433.0,loss
266074,Barcelona,778,20,2.997237424,105,10,42,21,31,5,7,0,2466,0,1,,,,,,,,,,433,1,433.0,loss
